鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
大里區,建物,臺中市大里區科技路1~30號,0.0,,,,1040603,土地0建物1車位0,二層,十三層,店面(店鋪),見其他登記事項,見其他登記事項,1051230,120.86,0,0,1,無,有,7280000,60235,,0.0,0,本交易僅建物買賣。土地乃向所有權人中華民國（財政部國有財產署）訂約承租。,RPPPMLOKOHNFFIB68CA
大里區,建物,臺中市大里區科技路1~30號,0.0,,,,1040603,土地0建物1車位0,二層,十三層,店面(店鋪),見其他登記事項,見其他登記事項,1051230,137.05,0,0,1,無,有,7980000,58227,,0.0,0,本交易僅建物買賣。土地乃向所有權人中華民國（財政部國有財產署）訂約承租。,SPPPMLOKOHNFFIB78CA
大里區,建物,臺中市大里區科技路1~30號,0.0,,,,1060217,土地0建物1車位0,一層,十三層,店面(店鋪),見其他登記事項,見其他登記事項,1051230,152.93,0,0,1,無,有,14880000,97299,,0.0,0,本交易僅建物買賣。土地乃向所有權人中華民國（財政部國有財產署）訂約承租。,RPQPMLOKOHNFFIB78CA
霧峰區,房地(土地+建物),臺中市霧峰區中正路828巷1~30號,24.68,住,,,1070502,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0780930,126.82,3,2,2,有,有,4800000,37849,,0.0,0,,RPPNMLQKOHNFFIB68CA
大里區,建物,臺中市大里區科技路1~30號,0.0,,,,1040824,土地0建物1車位0,一層,十三層,店面(店鋪),見其他登記事項,見其他登記事項,1051230,184.48000000000002,0,0,1,無,有,15800000,85646,,0.0,0,本交易僅建物買賣。土地乃向所有權人中華民國（財政部國有財產署）訂約承租。,RPWOMLTKOHNFFIB17CA
大里區,建物,臺中市大里區科技路1~30號,0.0,,,,1041223,土地0建物1車位0,二層,十三層,店面(店鋪),見其他登記事項,見其他登記事項,1051230,149.5,0,0,1,無,有,8060000,53913,,0.0,0,本交易僅建物買賣。土地乃向所有權人中華民國（財政部國有財產署）訂約承租。,RPOPMLTKOHNFFIB09CA
大里區,建物,臺中市大里區科技路1~30號,0.0,,,,1051122,土地0建物1車位0,二層,十三層,店面(店鋪),見其他登記事項,見其他登記事項,1051230,160.95999999999998,0,0,1,無,有,9600000,59642,,0.0,0,本交易僅建物買賣。土地乃向所有權人中華民國（財政部國有財產署）訂約承租。,RPTPMLTKOHNFFIB96CA
大里區,房地(土地+建物),臺中市大里區亞洲街147巷1~30號,15.82,住,,,1070511,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0681012,45.13,2,1,1,有,無,1531740,33941,,0.0,0,共有人間買賣,RPOOMLLLOHNFFIB28CA
太平區,房地(土地+建物)+車位,臺中市太平區立文街151~180號,22.63,商,,,1070325,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060330,235.88,4,2,2,有,有,13890000,68459,坡道平面,62.2,2000000,,RPPNMLLMNHNFFJB38CA
太平區,土地,新興段1~30地號,290.99,住,,,1070516,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,39287000,135012,,0.0,0,,RPVNMLPJOHNFFJB56CA
太平區,房地(土地+建物)+車位,臺中市太平區新安街91~120號,32.55,住,,,1070422,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051019,212.8,4,2,2,有,有,15000000,75494,坡道平面,28.68,1100000,,RPVNMLOJOHNFFJB09CA
太平區,土地,樹孝段61~90地號,381.7,商,,,1070404,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38750000,101520,,0.0,0,,RPWNMLLJOHNFFJB88CA
太平區,房地(土地+建物),臺中市太平區中山路四段212巷1弄1~30號,104.52,住,,,1070316,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0640110,115.88,4,2,3,有,無,11350000,97946,,0.0,0,,RPPNMLRJOHNFFJB78CA
太平區,房地(土地+建物),臺中市太平區光興路1432巷85弄1~30號,137.65,,鄉村區,乙種建築用地,1070426,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0691106,62.21,4,1,2,有,無,4290000,68960,,0.0,0,平房,RPPNMLLKOHNFFJB28CA
太平區,房地(土地+建物)+車位,臺中市太平區太興路1~30號,18.27,商,,,1070413,土地1建物1車位2,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030626,207.07,4,2,2,有,有,10800000,52156,坡道平面,54.54,0,,RPROMLLKOHNFFJB58CA
太平區,房地(土地+建物)+車位,臺中市太平區新福十六街61~90號,138.39,住,,,1070507,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070208,282.5,5,3,6,有,無,23500000,83186,一樓平面,0.0,0,,RPQNMLNKOHNFFJB58CA
太平區,房地(土地+建物)+車位,臺中市太平區新興路1~30號,16.49,住,,,1070430,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718,129.75,2,2,1,有,有,6900000,53179,坡道平面,33.66,0,,RPSNMLNKOHNFFJB78CA
太平區,房地(土地+建物),臺中市太平區東方二街22巷25弄1~30號,82.34,,山坡地保育區,丙種建築用地,1070318,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0861202,155.83,4,3,3,有,無,6500000,41712,,0.0,0,,RPTNMLNKOHNFFJB88CA
太平區,房地(土地+建物),臺中市太平區太平區新高路23巷33弄1~30號,93.55,住,,,1070516,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0631102,47.67,2,2,1,有,無,3300000,69226,,0.0,0,部份提供社區道路通行,RPVNMLKLOHNFFJB88CA
太平區,房地(土地+建物)+車位,臺中市太平區新福十六街61~90號,113.52,住,,,1070507,土地1建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070208,270.32,5,3,6,有,無,22760000,84197,一樓平面,0.0,0,,RPSNMLTKOHNFFJB76CA
大肚區,房地(土地+建物),臺中市大肚區自治路36巷1~30號,126.45,住,,,1070505,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041109,222.11,4,3,3,有,有,13000000,58530,,0.0,0,,RPPNMLLMNHNFFKB48CA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段1~30號,12.96,住,,,1070310,土地1建物1車位1,五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831205,158.31,3,2,2,有,有,7000000,44217,坡道平面,0.0,0,,RPVNMLPJOHNFFHB09DA
大雅區,土地,雅潭段31~60地號,4.46,住,,,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,67265,,0.0,0,,RPUNMLLMNHNFFHB78DA
沙鹿區,土地,南勢坑段埔子小段481~510地號,32.5,住,,,1070515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2261130,69573,,0.0,0,,RPRNMLKMNHNFFFB18DA
大里區,房地(土地+建物),臺中市大里區西榮路301巷1~30號,46.5,住,,,1070502,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0760520,93.46,3,2,3,有,無,500000,5350,,0.0,0,以公契申報,RPSNMLQJOHNFFIB98DA
大里區,土地,大衛段61~90地號,407.61,其他,,,1070418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18835910,46211,,0.0,0,公共設施保留地之交易,RPUNMLLKOHNFFIB78DA
大肚區,土地,文昌段1741~1770地號,22.89,農,,,1070302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,345000,15072,,0.0,0,標售。,RPRNMLKLOHNFFKB68DA
大肚區,土地,文昌段1741~1770地號,28.44,農,,,1070302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,427000,15014,,0.0,0,標售,SPRNMLKLOHNFFKB78DA
大肚區,土地,文昌段1741~1770地號,320.11,農,,,1070302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4810899,15029,,0.0,0,標售。權利人兩位。,TPRNMLKLOHNFFKB88DA
龍井區,房地(土地+建物),臺中市龍井區山腳里沙田路六段2041~2070號,9.77,住,,,1070501,土地1建物1車位0,九層,十三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841206,100.45,3,2,2,有,有,3100000,30861,,0.0,0,,RPSNMLKMNHNFFKB78DA
太平區,土地,永新段991~1020地號,515.29,工,,,1070213,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11000000,21347,,0.0,0,,RPQNMLLMNHNFFJB58DA
大安區,房地(土地+建物),臺中市大安區東安里福東一路82巷1~30號,56.38,住,,,1070507,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690115,60.75,4,2,2,有,無,2000000,32922,,0.0,0,,RPRNMLLMNHNFFEB18DA
西屯區,房地(土地+建物),臺中市西屯區至善路31~60號,10.61,商,,,1070425,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870619,106.78,3,2,2,有,有,4800000,44952,,0.0,0,,RPPPMLRLOHNFFCB58DA
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區一路58巷10弄31~60號,19.95,住,,,1070415,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810730,156.64,2,1,1,有,有,5650000,36070,坡道平面,0.0,0,,RPQNMLTJOHNFFCB48DA
西屯區,房地(土地+建物),臺中市西屯區國安一路151~180號,4.52,住,,,1070421,土地1建物1車位0,八層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960522,36.58,0,0,0,無,有,2700000,73811,,0.0,0,,RPRNMLTJOHNFFCB58DA
龍井區,土地,竹泉段61~90地號,390.0,農,,,1070504,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7050000,18077,,0.0,0,,RPUNMLKMNHNFFKB88CA
龍井區,土地,茄投段61~90地號,280.0,工,,,1070329,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7199500,25713,,0.0,0,,RPTNMLLMNHNFFKB88CA
大肚區,房地(土地+建物),臺中市大肚區大明四街1~30號,78.75,住,,,1070428,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840625,152.46,5,2,3,有,無,6330000,41519,,0.0,0,,RPRNMLLMNHNFFKB68CA
太平區,房地(土地+建物),臺中市太平區成功路430巷1~30號,125.0,住,,,1070425,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0761225,136.3,5,3,2,有,無,8500000,62362,,0.0,0,,RPOOMLLLOHNFFJB38CA
龍井區,土地,忠和段2491~2520地號,110.0,住,,,1070517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,18182,,0.0,0,,RPTNMLMLOHNFFKB98CA
大肚區,房地(土地+建物),臺中市大肚區中蔗路1~30號,60.42,,鄉村區,乙種建築用地,1070514,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0900516,198.32,6,1,4,有,無,10100000,50928,,0.0,0,,RPWOMLMLOHNFFKB76CA
龍井區,房地(土地+建物),臺中市龍井區新興路1~30號,201.6,,鄉村區,乙種建築用地,1070411,土地1建物7車位0,一層，見其他登記事項,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050205,867.13,30,2,31,有,有,72000000,83033,,0.0,0,,RPVNMLRJOHNFFKB86CA
龍井區,土地,忠和段2071~2100地號,7263.0,農,,,1070321,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58600000,8068,,0.0,0,權利人共三人,RPPNMLTKOHNFFKB56CA
太平區,房地(土地+建物),臺中市太平區長億南二街26巷1~30號,21.94,住,,,1070501,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0711107,74.17,3,2,1,有,無,2900000,39099,,0.0,0,,RPUOMLMLOHNFFJB09CA
太平區,房地(土地+建物),臺中市太平區中山路三段53巷1~30號,22.53,住,,,1070423,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0710220,80.02,3,2,1,有,無,3200000,39990,,0.0,0,,RPRNMLSJOHNFFJB09CA
太平區,房地(土地+建物),臺中市太平區新福路31~60號,15.58,住,,,1070411,土地1建物1車位0,一層，二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860426,111.46,2,2,1,有,有,7000000,62803,,0.0,0,,RPSNMLSJOHNFFJB56CA
太平區,房地(土地+建物)+車位,臺中市太平區育賢路301~330號,18.32,商,,,1070506,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040901,190.98000000000002,4,2,2,有,有,11350000,59353,坡道平面,19.97,1200000,,RPOOMLLJOHNFFJB18CA
太平區,房地(土地+建物),臺中市太平區太平十七街91~120號,126.76,住,,,1070507,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050729,203.7,4,2,4,有,有,13700000,67256,,0.0,0,含增建或未登記建物。,RPPNMLNJOHNFFJB38CA
太平區,房地(土地+建物),臺中市太平區中山路二段259巷21弄1~30號,76.46,,鄉村區,乙種建築用地,1070506,土地1建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0670110,79.2,3,2,3,有,無,7400000,93434,,0.0,0,,RPQNMLNJOHNFFJB48CA
太平區,房地(土地+建物),臺中市太平區長億南二街1~30號,67.0,住,,,1070425,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0750128,103.01,4,2,2,有,無,8000000,77662,,0.0,0,,RPSOMLQJOHNFFJB09CA
太平區,土地,頭汴坑段61~90地號,7782.0,,山坡地保育區,農牧用地,1070522,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18600000,2390,,0.0,0,,RPWNMLLMNHNFFJB09CA
太平區,房地(土地+建物)+車位,臺中市太平區祥順路一段31~60號,18.19,住,,,1070430,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020401,124.01,3,2,1,有,有,6250000,50395,坡道平面,26.43,0,,RPRNMLLJOHNFFJB38CA
太平區,房地(土地+建物),臺中市太平區新民路1~30號,2.42,住,,,1070524,土地1建物1車位0,五層,十二層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0831018,21.79,1,0,1,有,有,1080000,49564,,0.0,0,,RPSNMLLJOHNFFJB48CA
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段241~270號,28.86,住,,,1070419,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051104,168.13,3,2,2,有,有,8810000,50649,坡道平面,17.88,1200000,,RPQOMLLMNHNFFJB58CA
太平區,房地(土地+建物)+車位,臺中市太平區旱溪西路二段241~270號,33.48,住,,,1070331,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051104,195.15,4,2,2,有,有,9450000,47103,坡道平面,17.88,1100000,,RPROMLLMNHNFFJB68CA
太平區,房地(土地+建物),臺中市太平區立智街1~30號,83.2,住,,,1070505,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030704,222.71,4,3,5,有,無,20580000,92407,,0.0,0,,RPTOMLLMNHNFFJB88CA
大里區,房地(土地+建物),臺中市大里區新仁七街46巷1~30號,38.86,,鄉村區,乙種建築用地,1070428,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0781110,134.64000000000001,4,2,2,有,有,3360000,24955,,0.0,0,,RPRNMLNLOHNFFIB68CA
大里區,房地(土地+建物)+車位,臺中市大里區新甲路1~30號,20.18,商,,,1070507,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041022,182.27,3,1,2,有,有,9100000,49926,坡道平面,0.0,0,,RPOOMLMLOHNFFIB38CA
烏日區,房地(土地+建物)+車位,臺中市烏日區公園路61~90號,18.46,住,,,1070428,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050108,163.10000000000002,3,2,2,有,有,9980000,64405,坡道平面,23.67,1000000,,RPVOMLMLOHNFFIB09CA
烏日區,房地(土地+建物)+車位,臺中市烏日區溪南路一段126巷301~330號,28.69,,鄉村區,乙種建築用地,1070416,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050713,133.77,2,1,1,有,有,7280000,54422,坡道平面,30.2,0,,RPQNMLMKOHNFFIB38CA
烏日區,土地,溪尾北段1051~1080地號,205.95,,特定農業區,甲種建築用地,1070327,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3737400,18147,,0.0,0,共有人承買。,RPROMLQJOHNFFIB88CA
大里區,土地,立仁段91~120地號,39.21,農,,,1070416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,20403,,0.0,0,,RPUPMLQJOHNFFIB66CA
烏日區,房地(土地+建物)+車位,臺中市烏日區學田路便行巷36弄1~30號,34.69,住,,,1050114,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061225,131.76999999999998,2,2,2,有,有,7100000,58985,坡道平面,30.05,1100000,,RPPOMLQJOHNFFIB68CA
烏日區,房地(土地+建物)+車位,臺中市烏日區學田路便行巷36弄1~30號,34.57,住,,,1050114,土地2建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061225,131.3,2,2,2,有,有,7100000,59259,坡道平面,30.05,1100000,,SPPOMLQJOHNFFIB78CA
烏日區,房地(土地+建物)+車位,臺中市烏日區學田路便行巷36弄1~30號,42.13,住,,,1050114,土地2建物1車位2,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061225,159.88,2,2,2,有,有,7720000,55322,坡道平面,60.1,2200000,,RPXOMLPJOHNFFIB76CA
烏日區,房地(土地+建物)+車位,臺中市烏日區學田路便行巷36弄1~30號,33.38,住,,,1050114,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061225,128.20999999999998,2,2,2,有,有,6880000,58883,坡道平面,30.05,1100000,,SPXOMLPJOHNFFIB86CA
烏日區,土地,重建段271~300地號,4.99,農,,,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,251115,50324,,0.0,0,,RPQOMLRJOHNFFIB88CA
大里區,房地(土地+建物),臺中市大里區瑞城一街31~60號,98.81,住,,,1070423,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,0770610,139.92,8,1,5,有,無,12000000,85763,,0.0,0,,RPQNMLRJOHNFFIB78CA
大里區,房地(土地+建物),臺中市大里區新南路121~150號,6.47,住,,,1070508,土地1建物1車位0,七層,七層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0800515,38.55,1,0,1,有,有,1550000,40208,,0.0,0,,RPQNMLLKOHNFFIB28CA
大里區,房地(土地+建物)+車位,臺中市大里區新甲路1~30號,20.96,商,,,1070501,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041022,187.15,3,2,2,有,有,8700000,46487,坡道平面,0.0,0,,RPVOMLSJOHNFFIB86CA
烏日區,房地(土地+建物)+車位,臺中市烏日區溪南路一段126巷301~330號,50.71,,鄉村區,乙種建築用地,1070409,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050713,213.56,4,2,2,有,有,11620000,54411,坡道平面,30.2,0,,RPSOMLMKOHNFFIB68CA
大里區,房地(土地+建物)+車位,臺中市大里區大里路91~120號,27.55,住,,,1070331,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051219,224.87,4,2,2,有,有,12200000,55869,坡道平面,53.04,2600000,,RPROMLOJOHNFFIB68CA
大里區,房地(土地+建物)+車位,臺中市大里區大里路91~120號,27.73,住,,,1070418,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051219,202.49,4,2,2,有,有,12000000,61374,坡道平面,26.52,1200000,,RPSOMLOJOHNFFIB78CA
大里區,房地(土地+建物)+車位,臺中市大里區大里路91~120號,22.19,住,,,1040527,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051219,161.09,3,2,2,有,有,9700000,63164,坡道平面,26.52,1200000,,RPUOMLOJOHNFFIB98CA
大里區,房地(土地+建物),臺中市大里區塗城路433巷31~60號,140.39,,鄉村區,乙種建築用地,1070402,土地3建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0991206,388.44,20,0,20,有,無,28000000,72083,,0.0,0,,RPQOMLLJOHNFFIB28CA
大里區,房地(土地+建物),臺中市大里區甲園街13巷1~30號,62.89,住,,,1070408,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1001121,169.08,4,3,4,有,無,11500000,68015,,0.0,0,,RPSOMLLJOHNFFIB48CA
潭子區,房地(土地+建物)+車位,臺中市潭子區中山路一段1~30號,18.92,住,,,1070412,土地1建物1車位2,二十四層，二十五層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831205,231.45999999999998,4,2,2,有,無,12000000,51845,坡道機械,0.0,0,,RPQNMLNKOHNFFHB38CA
潭子區,房地(土地+建物),臺中市潭子區祥和新莊31~60號,87.12,住,,,1070308,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0640125,85.86,5,3,4,有,無,9050000,105404,,0.0,0,,RPQNMLLJOHNFFHB08CA
大雅區,土地,自強段1861~1890地號,338.96,,特定農業區,甲種建築用地,1070503,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13329524,39325,,0.0,0,,RPQOMLPJOHNFFHB58CA
大雅區,房地(土地+建物)+車位,臺中市大雅區學府路451~480號,26.21,住,,,1070425,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050613,148.14000000000001,3,2,2,有,有,9250000,62441,坡道機械,16.05,0,,RPXNMLSJOHNFFHB86CA
潭子區,房地(土地+建物)+車位,臺中市潭子區大新路61~90號,19.28,住,,,1070412,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821210,124.3,3,2,2,有,有,5950000,47868,坡道機械,0.0,0,,RPTNMLSJOHNFFHB09CA
新社區,土地,水底寮段上水底寮小段2131~2160地號,756.0,,山坡地保育區,農牧用地,1070430,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1416320,1873,,0.0,0,,RPRNMLOJOHNFFGB38CA
新社區,土地,水底寮段上水底寮小段301~330地號,1646.0,,山坡地保育區,農牧用地,1070430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3083680,1873,,0.0,0,,RPPNMLOJOHNFFGB18CA
東勢區,土地,詒新段391~420地號,256.58,工,,,1070517,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,890000,3469,,0.0,0,,RPTNMLLMNHNFFGB48CA
